"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CG31988",-0.137298798636454,1.83076276044401,-0.480607108898052,0.632076737561817,0.632076737561817,-4.64814024790525
"CG2938",-0.189239854762548,3.18675074107441,-0.480366395079883,0.632247127127329,0.632247127127329,-4.64815501686137
"Nckx30C",0.0890032590296979,0.95643290180825,0.480352612412942,0.632256883806728,0.632256883806728,-4.648155862273
"xmas-2",-0.185931221355063,2.82286647088002,-0.480219072210603,0.632351419608616,0.632351419608616,-4.64816405221991
"geminin",-0.234129968473199,3.83652340480514,-0.480156363808267,0.632395814262622,0.632395814262622,-4.64816789731416
"cbs",-0.17766038596434,3.12025548624132,-0.47954393867174,0.632829453901078,0.632829453901078,-4.64820542329546
"CG33234",-0.127503066058962,1.4562198687073,-0.479460130427992,0.632888805976572,0.632888805976572,-4.6482105549087
"Met",-0.10965562050597,1.54336453550142,-0.479010020136138,0.633207610305371,0.633207610305371,-4.64823810016368
"CG11927",-0.191717795759973,3.63757879357173,-0.478847161951219,0.633322976674646,0.633322976674646,-4.64824806023665
"DptB",0.531989199694533,3.86487053279769,0.478818172665738,0.633343513215017,0.633343513215017,-4.64824983281059
"CG34264",0.267374333323915,2.83442347809916,0.47863627042494,0.633472382658163,0.633472382658163,-4.64826095295042
"CG14931",-0.229546781335165,3.90261927009144,-0.478368543236849,0.63366207576408,0.63366207576408,-4.6482773121786
"hll",0.28761979244162,4.01123107966088,0.478046252600067,0.633890461313459,0.633890461313459,-4.64829699344235
"CG12484",0.101894015807685,0.753804782017494,0.477849037248048,0.634030231997582,0.634030231997582,-4.64830903028289
"CG10628",-0.202641552940489,3.25374045529294,-0.477275525357977,0.634436767522943,0.634436767522943,-4.64834400607451
"CG13377",0.133264244435782,2.64543571164471,0.476326534263157,0.635109709234616,0.635109709234616,-4.6484017892792
"ari-2",-0.196020085431972,2.97199760642744,-0.476315417425037,0.63511759414744,0.63511759414744,-4.64840246549891
"spoon",-0.157118388451755,4.4026643666701,-0.476314145053353,0.635118496613553,0.635118496613553,-4.64840254289427
"hec",-0.0995480295228067,0.47873885308589,-0.476214318142347,0.635189303434346,0.635189303434346,-4.64840861449174
"Orc5",-0.201472070290796,3.32400033677369,-0.476204055697522,0.635196582737218,0.635196582737218,-4.64840923859506
"ImpL2",-0.199939902568144,5.07258946131088,-0.476040429010019,0.635312650400618,0.635312650400618,-4.64841918763834
"CG11836",-0.177073686513121,2.05833777866397,-0.476028658562182,0.635321000052972,0.635321000052972,-4.64841990319
"CG32681",-0.0287121468463341,0.133178584048278,-0.4755790725714,0.635639960110773,0.635639960110773,-4.64844722141316
"tobi",-0.340884322958576,4.5894369672805,-0.474851981932624,0.636155942314425,0.636155942314425,-4.64849134760299
"Lcp65Aa",0.27569210103635,1.4604127846295,0.474619326796367,0.636321084771573,0.636321084771573,-4.64850545303086
"AstA-R2",-0.169309068741904,1.57672782850702,-0.47459549356101,0.636338003035136,0.636338003035136,-4.64850689760718
"CG31097",0.24596195725558,1.51834888594554,0.474427117074546,0.636457532292413,0.636457532292413,-4.648517101171
"CG14495",-0.232944737155011,1.77685324313674,-0.474237277698086,0.636592309460884,0.636592309460884,-4.64852860108167
"Pms2",-0.172371954980099,2.83537809796936,-0.474233894520756,0.636594711471262,0.636594711471262,-4.64852880598328
"TfIIFalpha",-0.163562810089228,3.6064651439993,-0.473812668675467,0.636893806540835,0.636893806540835,-4.64855430615743
"CG2685",-0.194731570962839,2.74093969384054,-0.473791745007743,0.636908665144248,0.636908665144248,-4.64855557224991
"Vha68-3",0.0978650056483703,1.34171388680654,0.473521624779608,0.637100499993638,0.637100499993638,-4.64857191227367
"CG4991",-0.232599489359786,4.15411163429825,-0.473403479764142,0.637184412386389,0.637184412386389,-4.64857905616376
"CG13427",0.212642263566969,0.534890164246785,0.473136181844204,0.637374277981108,0.637374277981108,-4.64859521239026
"lectin-24Db",0.273588656195612,1.44537365579229,0.473133935268515,0.637375873859187,0.637375873859187,-4.64859534814124
"CG7837",-0.179248381105874,2.09147106299979,-0.473017084441412,0.637458882403123,0.637458882403123,-4.64860240805849
"CG6329",0.219184870634538,3.52488795190877,0.472640647334687,0.637726327456501,0.637726327456501,-4.64862513997614
"ksr",-0.116731422014378,1.92613086099307,-0.472448637788151,0.637862761850031,0.637862761850031,-4.64863672796296
"CG16786",0.149990422984599,1.48211100592178,0.472367663467353,0.637920302747223,0.637920302747223,-4.64864161345488
"pgant4",-0.171204457105899,2.60441324719574,-0.472323245427122,0.637951867449135,0.637951867449135,-4.64864429301389
"CG5039",0.385533757738916,3.72297570865455,0.471955631319532,0.638213129973545,0.638213129973545,-4.64866646009786
"AstC-R1",0.144715700026204,0.842471083095843,0.471624843902041,0.638448258966958,0.638448258966958,-4.64868639193428
"CG10814",-0.510179568937419,3.13633958419044,-0.471594532772904,0.638469806455394,0.638469806455394,-4.64868821766155
"prod",-0.129520273125211,4.0652416367659,-0.471303695724715,0.638676571663363,0.638676571663363,-4.64870572971693
"CG32201",0.0392868421685137,0.0703266698062481,0.471114366100936,0.63881118742612,0.63881118742612,-4.64871712399959
"CG12391",-0.178016097222093,3.44272821484551,-0.471107940729695,0.638815756159218,0.638815756159218,-4.64871751061338
"Hs3st-A",0.178447540633368,1.42045441404262,0.470936177966805,0.638937892521026,0.638937892521026,-4.64872784362269
"Atet",0.147693764253043,3.61422232578084,0.470237278818386,0.639434965689706,0.639434965689706,-4.64876984995866
"egg",-0.158756465178193,3.2286731704767,-0.46989226422838,0.639680408831582,0.639680408831582,-4.64879056379999
"Prtl99C",-0.176630728725467,1.48033046367931,-0.469586077790116,0.639898263298589,0.639898263298589,-4.64880893388806
"PIG-C",-0.187183057431746,3.37826051718678,-0.469557213024165,0.639918802476388,0.639918802476388,-4.64881066505909
"serp",0.194841260663176,3.52111492339962,0.469523598889992,0.639942721495967,0.639942721495967,-4.6488126809418
"CG14949",0.307904448212347,3.43574781787654,0.469323573846824,0.64008506244664,0.64008506244664,-4.64882467374553
"CG4377",-0.252346424013472,4.36938056207504,-0.468877132289428,0.640402805892546,0.640402805892546,-4.64885142257764
"sca",0.104703344721453,1.40868547161227,0.468764497701824,0.640482981311111,0.640482981311111,-4.64885816717002
"CG32204",0.160141683281394,1.38262585811815,0.46870034263318,0.640528650006327,0.640528650006327,-4.64886200807742
"CG10444",-0.145795932981983,4.97361144681711,-0.468619842225644,0.64058595606908,0.64058595606908,-4.64886682682961
"sano",-0.132846306920988,1.62485092351662,-0.468499126522051,0.640671894403367,0.640671894403367,-4.64887405133265
"CG32344",-0.174751047309927,3.10136559613486,-0.468423033587724,0.640726068004566,0.640726068004566,-4.64887860433878
"CG14050",0.157540791414355,1.05158030352458,0.468238101106902,0.640857736954221,0.640857736954221,-4.64888966668634
"Chro",-0.143633424243123,3.06603731718185,-0.46816283055113,0.640911331674452,0.640911331674452,-4.64889416800512
"Cpr65Aw",0.375895052203177,2.23932382785871,0.467953672457447,0.641060268038646,0.641060268038646,-4.64890667228556
"MED15",-0.147740573510085,3.72059380621917,-0.467874481572955,0.641116661772217,0.641116661772217,-4.64891140517943
"bowl",0.121379494927543,3.92174444797984,0.467867492721785,0.641121638802531,0.641121638802531,-4.64891182283452
"SmydA-7",0.182448634961409,3.14833755778249,0.467857951871157,0.641128433236553,0.641128433236553,-4.64891239298759
"Atac3",-0.0966005194431681,2.06334759116318,-0.467753578651733,0.64120276371891,0.64120276371891,-4.64891862949029
"Tektin-C",0.123603433649966,1.02425391626282,0.467656017245798,0.641272246409542,0.641272246409542,-4.64892445772827
"Vta1",-0.119106255480803,6.36049194517595,-0.467553062390705,0.64134557375532,0.64134557375532,-4.64893060686118
"CG13895",0.160600531771549,2.3067612952041,0.467116366347571,0.641656640574806,0.641656640574806,-4.64895667428585
"AlaRS",-0.185808339129264,6.15929999142794,-0.467035196863633,0.641714466189489,0.641714466189489,-4.64896151682744
"CG30101",-0.0387741044067058,0.334778713446106,-0.466424778942079,0.642149402362773,0.642149402362773,-4.64899790744319
"CG14810",-0.122359051954009,0.432485799327461,-0.466345431434038,0.642205948389918,0.642205948389918,-4.64900263435583
"CG14074",-0.184111598132875,2.84030609183324,-0.466180859300048,0.642323235433829,0.642323235433829,-4.64901243575615
"Syx17",-0.149221766822717,4.57361362976042,-0.466037038089,0.642425741176809,0.642425741176809,-4.64902099849194
"CG33468",0.219510068549518,2.38811845292045,0.465539763724441,0.642780217153871,0.642780217153871,-4.64905058473775
"ppk28",-0.14060404740419,1.13153627637363,-0.465496895170057,0.642810779361128,0.642810779361128,-4.6490531338164
"CG12688",0.0923422749741857,0.397777571605115,0.465361067420257,0.642907618878886,0.642907618878886,-4.64906120896206
"Rcd1",-0.13842357966162,3.89432906347716,-0.464891092096174,0.643242739348259,0.643242739348259,-4.64908913163407
"Elba2",-0.168580316030142,2.7951462536317,-0.464636036097611,0.643424640455465,0.643424640455465,-4.64910427359715
"CG6839",-0.260040723532427,1.86678885217394,-0.464607772212061,0.64344479906297,0.64344479906297,-4.64910595103878
"Dhc98D",-0.118282799897012,0.736612398286482,-0.463879153085418,0.643964563168231,0.643964563168231,-4.64914915919324
"GstE14",0.245309490615513,3.29644508109327,0.463775645047839,0.644038415540152,0.644038415540152,-4.64915529192054
"Btnd",0.299923278370863,5.06273052108088,0.463772757302414,0.644040475980737,0.644040475980737,-4.64915546299655
"CG30273",0.127722705035197,2.17949989256436,0.463490702013826,0.64424173919442,0.64424173919442,-4.64917216745397
"Ote",-0.214931341346993,4.74181712751786,-0.462957804873327,0.64462206547578,0.64462206547578,-4.64920370031643
"CG11190",-0.161552358194751,4.85271422904567,-0.46289605180697,0.644666144487213,0.644666144487213,-4.64920735207803
"Bre1",-0.145044749433645,2.64840852737333,-0.462683052270898,0.644818192187058,0.644818192187058,-4.64921994408361
"kz",-0.119706725084086,2.13073437409275,-0.462512953774012,0.644939626251811,0.644939626251811,-4.64922999576445
"Lerp",-0.121405715098927,5.60590381025324,-0.462332308217947,0.645068600469427,0.645068600469427,-4.64924066669836
"CG18012",-0.120813491852459,4.37579253265863,-0.462133332033169,0.645210674661573,0.645210674661573,-4.64925241566536
"rb",-0.160413445927658,3.54923117082051,-0.462047431804237,0.645272013744802,0.645272013744802,-4.64925748627713
"CG12605",0.0692721253305197,0.679388094338232,0.461698661205328,0.645521086857309,0.645521086857309,-4.64927806429714
"CG1622",-0.18287013023437,4.51543156591316,-0.461294597355811,0.645809698053358,0.645809698053358,-4.64930188546628
"B-H2",0.150583525723714,1.64892013854828,0.461082039177238,0.645961544056113,0.645961544056113,-4.64931440832492
"Cctgamma",-0.150851696868483,5.88897000471491,-0.461063949055284,0.645974467859913,0.645974467859913,-4.64931547383999
"CG15812",-0.148036812951844,2.11422101740673,-0.46093840279784,0.646064162635974,0.646064162635974,-4.64932286742165
"CG10337",-0.423533641035837,4.26908492069801,-0.460879796460749,0.64610603491193,0.64610603491193,-4.64932631814206
"CG18673",0.229548782507553,2.24633230849664,0.460100728751631,0.646662761276645,0.646662761276645,-4.64937214809249
"CG1311",-0.184409137456316,3.55184519098782,-0.459766666549077,0.646901545834986,0.646901545834986,-4.64939177633334
"Cyp4d2",-0.179727717556688,3.12607031882156,-0.459683323954434,0.64696112411963,0.64696112411963,-4.6493966710307
"CG12018",-0.200566002359359,3.12202173749525,-0.45925853689799,0.647264823180682,0.647264823180682,-4.64942160505265
"CG17321",0.160703510976227,1.07571209391369,0.459207979159683,0.647300973129275,0.647300973129275,-4.64942457115516
"CG14982",0.0959828760604862,0.805573330810483,0.459110184268897,0.64737090113571,0.64737090113571,-4.64943030763149
"CG5543",-0.169171504174694,2.92636016724956,-0.458814886799942,0.647582072130645,0.647582072130645,-4.64944762191838
"CG31013",-0.16503596990241,1.20084623139213,-0.458734406731085,0.647639629466697,0.647639629466697,-4.64945233882312
"CG2650",-0.172459334472127,2.4947417340014,-0.458075431098139,0.64811099306416,0.64811099306416,-4.64949093029475
"Taf13",0.125289547395322,6.4532756663721,0.457459357519229,0.648551798884832,0.648551798884832,-4.6495269596044
"CG13653",-0.0202228706964151,0.0131628757248587,-0.457393382719052,0.648599011847117,0.648599011847117,-4.64953081510589
"CG31108",-0.165089487036669,3.75196006208374,-0.457348559079141,0.648631089412446,0.648631089412446,-4.64953343424046
"mus304",-0.160145216055832,2.16237259919284,-0.457140296377844,0.648780139126907,0.648780139126907,-4.64954560011016
"robls54B",-0.191448873961162,0.934897270589936,-0.45691968190804,0.648938044398128,0.648938044398128,-4.64955848153421
"Sk2",-0.133899891059535,4.19893575990572,-0.456910100741829,0.648944902502203,0.648944902502203,-4.64955904082788
"danr",-0.0755392900918564,0.914434471294064,-0.456656268892084,0.649126603869002,0.649126603869002,-4.64957385384899
"Picot",-0.194087402994585,5.20013933601005,-0.456332389251774,0.649358478675182,0.649358478675182,-4.64959274285335
"rasp",-0.182474517307825,3.9345779703856,-0.455997447751514,0.649598309383008,0.649598309383008,-4.64961226303497
"smog",0.08849858236774,0.98982901198847,0.455899015369888,0.649668797702084,0.649668797702084,-4.64961799691362
"Hakai",-0.181872930786009,4.1038030713619,-0.455678612945083,0.649826641453691,0.649826641453691,-4.64963083133929
"Pdk1",-0.119009500838793,5.01967479787313,-0.455607408728073,0.649877638600306,0.649877638600306,-4.64963497637382
"CG14630",-0.170287312002896,3.68444506551223,-0.455601202286817,0.64988208379251,0.64988208379251,-4.64963533764103
"CG5439",-0.134013637239701,4.83363883912476,-0.45556577011652,0.649907461349314,0.649907461349314,-4.64963739999873
"Slbp",-0.166261842384294,3.79618955982496,-0.4553908360684,0.650032760292881,0.650032760292881,-4.64964757984574
"CG8915",-0.141677432524053,2.48950778769362,-0.454861387003425,0.650412046943954,0.650412046943954,-4.64967836620452
"ATP7",-0.125007568175472,3.34250982056861,-0.454696293421151,0.650530335531144,0.650530335531144,-4.64968795879621
"CG12325",-0.152263837594099,2.3944617479933,-0.454414734758673,0.65073209135045,0.65073209135045,-4.64970431051292
"gwl",-0.185771926065832,4.28649462066388,-0.453563996957585,0.651341860813459,0.651341860813459,-4.64975365674936
"CG11470",-0.240481584257715,3.01009372433157,-0.453501639909545,0.65138656480876,0.65138656480876,-4.6497572701074
"Cpr65Au",0.203210379440969,5.24579325084665,0.45337885614628,0.651474592667713,0.651474592667713,-4.64976438352931
"CG9389",0.0959609329628098,1.26235350079414,0.453352526006555,0.65149347028537,0.65149347028537,-4.64976590870561
"Acp53Ea",0.057932018536116,0.0708390346701905,0.453201545013353,0.65160172178528,0.65160172178528,-4.64977465260242
"CG10514",0.170611949021598,5.4931134824342,0.453020938803077,0.651731224022566,0.651731224022566,-4.6497851084209
"CG17829",-0.175098518595092,2.56860677741906,-0.452894124223601,0.651822161795257,0.651822161795257,-4.64979244761828
"Mekk1",-0.139635961785495,3.47196510840701,-0.452800965168891,0.651888968806531,0.651888968806531,-4.64979783775741
"CG30378",0.109773558405458,1.22114121246926,0.452781037585903,0.651903259813269,0.651903259813269,-4.64979899061537
"CG11399",-0.181535749244851,4.39876223484296,-0.452750983262868,0.651924813427692,0.651924813427692,-4.64980072923422
"robo2",0.12202155547826,1.89033910596745,0.452482966032032,0.652117036475235,0.652117036475235,-4.64981622876338
"Rif1",-0.172622102379698,2.81650864465298,-0.452397773589258,0.652178141772206,0.652178141772206,-4.64982115356743
"CG31805",-0.137188582701797,1.41330855030166,-0.452108527694028,0.652385624585002,0.652385624585002,-4.64983786743741
"CG16885",0.312502748304191,4.21365481074468,0.452073884945901,0.652410476471988,0.652410476471988,-4.64983986853405
"SerRS",-0.173942032825976,6.05599668121481,-0.451873880988598,0.652553962256774,0.652553962256774,-4.6498514185516
"CG33178",0.271178281971636,3.3223987449102,0.451231488007781,0.653014912989321,0.653014912989321,-4.64988848181878
"miple1",0.228021140509094,3.85209404368735,0.451161492481152,0.653065146613883,0.653065146613883,-4.64989251709874
"TwdlV",-0.0344001177433327,0.0715099485420826,-0.450454423641715,0.653572677831391,0.653572677831391,-4.64993324522351
"mAChR-C",-0.0945511267398062,0.268850193283728,-0.450117684250792,0.653814445432671,0.653814445432671,-4.64995261962167
"CG9411",-0.0603240486845601,0.179089202766133,-0.449786385628832,0.654052342856155,0.654052342856155,-4.64997166697471
"Girdin",-0.13342284235364,2.13968861382882,-0.449751428010699,0.654077447153495,0.654077447153495,-4.64997367598276
"CstF-64",-0.173715571771113,4.2315805583013,-0.449601943441527,0.654184801785324,0.654184801785324,-4.64998226508893
"d",0.0850227545313011,1.86984481258183,0.449161399071753,0.654501227835561,0.654501227835561,-4.65000756149786
"for",-0.11603819979424,4.84498529509369,-0.448848977994615,0.654725666182171,0.654725666182171,-4.65002548607418
"dpr1",0.0905272990906409,0.610842614781983,0.448492026339115,0.654982133487893,0.654982133487893,-4.65004595038432
"fs(1)K10",-0.149756314704652,2.9359270189769,-0.448372418772383,0.655068079975898,0.655068079975898,-4.65005280396888
"l(2)37Cd",-0.166401486307001,2.46411720661975,-0.44803569546556,0.655310064455761,0.655310064455761,-4.65007208868705
"pns",-0.107886574562843,3.03132389200859,-0.447998187016511,0.655337021992915,0.655337021992915,-4.65007423597131
"CG15170",-0.234165883227841,2.78292939150888,-0.447943164946707,0.655376567497223,0.655376567497223,-4.65007738555329
"Drep2",-0.154898435948926,3.08758639563788,-0.447904128251167,0.655404624577868,0.655404624577868,-4.65007961986552
"CG14490",-0.139013255263715,0.398853841597019,-0.447629833609591,0.655601783993885,0.655601783993885,-4.65009531400845
"hbn",0.105659654350065,0.763944372374295,0.447621146527671,0.655608028554645,0.655608028554645,-4.65009581089609
"MAN1",-0.156370670677018,3.70943937726392,-0.447498220546373,0.655696394428979,0.655696394428979,-4.65010284104779
"AP-1gamma",-0.146857656625085,3.68990901350526,-0.447178870390688,0.655925983609066,0.655925983609066,-4.65012109578006
"CG15908",0.175628162344154,4.86022000782284,0.447075832960003,0.656000066978546,0.656000066978546,-4.65012698286287
"CG34291",0.362556653066948,8.73747394108323,0.447002175379948,0.656053028502563,0.656053028502563,-4.65013119049276
"CG13807",-0.290397614063584,3.03535643381143,-0.446569074289013,0.656364473930998,0.656364473930998,-4.65015591714843
"CG13367",-0.167368816258886,3.72344151367818,-0.446219336922403,0.656616016432654,0.656616016432654,-4.65017586705934
"GCS2beta",-0.173776543068814,5.46816481697944,-0.446030521204893,0.656751835324137,0.656751835324137,-4.65018663115113
"Magi",-0.17688452304863,2.93535025820374,-0.445571462921826,0.657082093224636,0.657082093224636,-4.65021278252311
"Rat1",-0.147478383829759,3.16860377526657,-0.445502814446166,0.657131486503457,0.657131486503457,-4.6502166909569
"Cpr76Bc",-0.0949841194199542,0.220966930337925,-0.445294223479086,0.657281579191313,0.657281579191313,-4.65022856321802
"ppk12",0.0579368133255495,0.143513248855499,0.445262397220492,0.657304481175025,0.657304481175025,-4.65023037417179
"Task7",0.202174983842625,1.14477704867206,0.444490144781312,0.657860289778756,0.657860289778756,-4.65027427698089
"CG7705",-0.162713914448359,3.31126914891312,-0.444188821844073,0.65807721139791,0.65807721139791,-4.65029138680744
"Ir40a",0.0421828277152707,0.154471463209105,0.444104950478032,0.658137595398739,0.658137595398739,-4.65029614717561
"pgc",-0.158633031671432,5.21327536785336,-0.443992353373179,0.6582186643441,0.6582186643441,-4.65030253655754
"CG15186",-0.110557027473737,1.28333525711462,-0.443700797718369,0.658428600919989,0.658428600919989,-4.65031907357516
"Cht4",-0.306148683765129,1.69650148683095,-0.443463807193269,0.658599267721037,0.658599267721037,-4.65033250773046
"CG30151",0.221399188207569,5.06315498930777,0.443274599618745,0.658735537021955,0.658735537021955,-4.6503432281328
"CG33752",-0.104491126569459,0.207539305168888,-0.44315319413224,0.658822980619229,0.658822980619229,-4.65035010451631
"CG4133",-0.0787739224135753,0.845959245879997,-0.443109224366944,0.658854651483845,0.658854651483845,-4.65035259449493
"Taf6",-0.117578397796032,3.58737568599504,-0.443097190344159,0.658863319546531,0.658863319546531,-4.65035327593097
"rept",-0.142433868532659,4.56898184915496,-0.442967110038994,0.658957018894236,0.658957018894236,-4.65036064066037
"Nup50",-0.134375944809565,3.17514314258642,-0.442625661426041,0.659202996837736,0.659202996837736,-4.65037996218942
"mdlc",-0.166740258728099,3.67874098043043,-0.442170328553068,0.659531074865214,0.659531074865214,-4.65040570510435
"CG34172",0.212129729157247,6.68104446625258,0.441995055369181,0.659657381094239,0.659657381094239,-4.65041560743257
"CG18190",-0.186678147069016,6.56946285900374,-0.44188031078032,0.659740074259682,0.659740074259682,-4.65042208799723
"tilB",-0.155093427639645,1.85026912834772,-0.441784619739409,0.659809039312235,0.659809039312235,-4.65042749117709
"Edg84A",0.0193456195326765,0.00819317820419446,0.441762834409389,0.659824740529271,0.659824740529271,-4.6504287211203
"CG8611",-0.148084820487313,2.63702448920029,-0.441711257618815,0.659861913784535,0.659861913784535,-4.65043163277248
"SP555",0.160720274626784,2.08633281655659,0.441458697641927,0.660043955224575,0.660043955224575,-4.65044588561565
"CG15312",-0.134538216908176,1.72916866332164,-0.44140824661302,0.660080322025322,0.660080322025322,-4.65044873177559
"Gr22c",0.0634285889487214,0.0463685258488124,0.44117277769833,0.660250066764021,0.660250066764021,-4.65046201132793
"DNApol-alpha73",-0.170791624363418,2.96495223667151,-0.440961392046052,0.660402465538761,0.660402465538761,-4.65047392669352
"Nap1",-0.160588494051685,7.91382874992759,-0.440927415516092,0.660426962302794,0.660426962302794,-4.65047584135123
"CG7246",-0.18191591186764,3.03255526302675,-0.440740421940501,0.660561789574061,0.660561789574061,-4.65048637626396
"lab",-0.0661807624055331,0.389043028786375,-0.440717157367527,0.66057856472618,0.66057856472618,-4.65048768664222
"CG10341",-0.12025674335774,3.32374664044665,-0.440403329316045,0.66080487054031,0.66080487054031,-4.65050535632313
"polo",-0.28446437673851,5.03233592478145,-0.440182446148866,0.660964171434422,0.660964171434422,-4.65051778538267
"CG9072",-0.141243092947175,1.03060133599148,-0.440147782803469,0.660989172051973,0.660989172051973,-4.65051973532239
"tim",0.170903097546899,1.70830033965423,0.440049129195669,0.661060327162991,0.661060327162991,-4.65052528411495
"CG4988",0.154121026335532,2.03387035656022,0.439415985453318,0.661517063993825,0.661517063993825,-4.65056086606963
"CG17343",0.35102112875307,4.91842554748585,0.439127766695903,0.661725021574883,0.661725021574883,-4.65057704681467
"Pp2A-29B",-0.127597018860457,6.31922295869554,-0.438849250035149,0.661926004086002,0.661926004086002,-4.65059267288131
"CG30098",-0.226097255880561,1.07312192216731,-0.43850454336965,0.662174784817763,0.662174784817763,-4.65061199890441
"CG30398",0.177509742034264,0.76527875384559,0.438419846813654,0.662235917592504,0.662235917592504,-4.65061674512392
"Ca-alpha1D",0.117871493313886,1.65878958014449,0.438215315703277,0.662383554703026,0.662383554703026,-4.6506282028765
"CG30088",0.199563987104707,2.38484405793464,0.438162798854,0.662421465204302,0.662421465204302,-4.65063114399471
"Nup214",-0.153973161039381,2.96766127186527,-0.437958110734268,0.662569232461007,0.662569232461007,-4.65064260387529
"CG10405",-0.203093401848413,2.08048741824479,-0.437819105333798,0.662669590058597,0.662669590058597,-4.65065038334899
"ImpE2",-0.155173017229275,4.45130842793399,-0.437563053252826,0.662854467881372,0.662854467881372,-4.65066470696321
"Ahcy",-0.141355392454699,7.06330610411132,-0.437395444998815,0.662975497750469,0.662975497750469,-4.65067407851064
"Or42a",-0.106646155238362,0.248422770783469,-0.437243109477238,0.663085506957204,0.663085506957204,-4.65068259302025
"CG7720",0.143810187121566,5.81837360911732,0.437137159591762,0.663162023106584,0.663162023106584,-4.6506885131578
"CG14515",0.162362617154772,0.701233095927,0.4371239972962,0.66317152905979,0.66317152905979,-4.65068924852508
"Cpr97Eb",0.197198591658039,2.82022881148431,0.437067358482998,0.66321243485772,0.66321243485772,-4.6506924126413
"CG14995",0.184591431459654,2.75037737964724,0.436800788187753,0.663404971524776,0.663404971524776,-4.65070729908082
"rno",-0.0855780225462963,1.26431682773315,-0.436000977563043,0.663982789395207,0.663982789395207,-4.65075190993849
"CG30103",0.145139587521296,1.16797757555874,0.435820847622455,0.664112951163639,0.664112951163639,-4.65076194582327
"Gad1",0.128341832628271,2.48164193506745,0.435567472489434,0.664296057322681,0.664296057322681,-4.65077605558306
"Strica",-0.122224518792594,3.6542023881617,-0.435524453256351,0.664327147982677,0.664327147982677,-4.65077845039728
"Socs44A",-0.135730795526275,2.52153583158965,-0.434740948122531,0.664893502044888,0.664893502044888,-4.6508220258897
"CG7102",0.155738399217911,1.6162950481938,0.434661588719729,0.664950877595696,0.664950877595696,-4.65082643521108
"WDR79",-0.167383273150703,4.43786741257573,-0.434587752141295,0.665004262029702,0.665004262029702,-4.6508305369598
"CG12007",-0.193556899696682,4.48177493603069,-0.434549265136673,0.665032089126332,0.665032089126332,-4.65083267470512
"CG11825",-0.311258950559361,3.92232053128851,-0.434531108095084,0.665045217298703,0.665045217298703,-4.65083368316558
"CG30110",-0.123431696802703,0.674489436902891,-0.434422324162531,0.665123874054852,0.665123874054852,-4.65083972426038
"Trf4-2",-0.20331226445885,2.32008135449289,-0.434142083084537,0.665326521031289,0.665326521031289,-4.65085527997226
"CG14052",-0.0498689467140562,0.111022497485775,-0.4341249233883,0.665338930301699,0.665338930301699,-4.65085623215486
"CG10477",-0.149115447838911,4.16474149369328,-0.434111976266155,0.665348293252992,0.665348293252992,-4.65085695055922
"CG5721",-0.153681512503662,4.85807646991387,-0.434101432332917,0.665355918332957,0.665355918332957,-4.65085753560077
"Os-C",0.19066869801917,2.15940390177211,0.434085215048629,0.665367646291786,0.665367646291786,-4.65085843540686
"Smyd4-4",-0.147553226855294,3.51754492618202,-0.434074329630474,0.665375518417111,0.665375518417111,-4.65085903935893
"CG5800",-0.1502036263163,2.49964227213302,-0.433882474876942,0.665514270254542,0.665514270254542,-4.65086968150847
"CG6885",0.0516180998446337,0.0791444769768513,0.433805684473998,0.665569809335455,0.665569809335455,-4.6508739397516
"pelo",-0.150770053558595,3.71166806961548,-0.433448477878948,0.665828185524842,0.665828185524842,-4.65089373803618
"fs(1)M3",-0.118401470112074,2.50110126283906,-0.433439125370104,0.6658349509641,0.6658349509641,-4.65089425618462
"CG18262",-0.163973561696898,3.02211660838546,-0.433202603031752,0.666006056240583,0.666006056240583,-4.6509073563293
"CG14787",0.182539254855381,1.74172604308126,0.433059902919502,0.666109297092961,0.666109297092961,-4.65091525656034
"CG10958",-0.12745922269983,1.73959234499431,-0.433048873354794,0.666117277044253,0.666117277044253,-4.65091586707688
"a5",0.177473903413318,1.68265038131695,0.432441161094607,0.666557019704516,0.666557019704516,-4.65094948178483
"Klp31E",-0.16066250207929,2.13765062178722,-0.432249707593554,0.666695580294664,0.666695580294664,-4.65096006205808
"CG10702",-0.149028096736838,2.59467239793466,-0.431833251752347,0.666997021754802,0.666997021754802,-4.65098306056808
"Cpr76Ba",0.0187931671301922,0.00675255082348839,0.43141775385256,0.66729782439669,0.66729782439669,-4.65100598427185
"CG14451",-0.133839909347782,0.690724952611741,-0.431362946538171,0.667337506605889,0.667337506605889,-4.6510090064483
"CG3032",-0.166444738405188,1.77189179438229,-0.431347145038544,0.667348947561627,0.667348947561627,-4.65100987770144
"Nup160",-0.141822226392937,3.3145672550551,-0.431343964032084,0.667351250754706,0.667351250754706,-4.65101005308996
"CG13707",0.23321170371159,3.00866941958357,0.43121168201284,0.667447031767338,0.667447031767338,-4.65101734547804
"CG3880",0.156498779160317,1.97542284125762,0.431030050471944,0.667578554117315,0.667578554117315,-4.65102735477288
"CG10268",-0.145468395808599,3.70938360323252,-0.430532986343836,0.667938539489598,0.667938539489598,-4.65105472545084
"corolla",-0.10793840017009,0.964540247769013,-0.430396376765862,0.668037488949139,0.668037488949139,-4.65106224232791
